time,queriespersecond_1,queriespersecond_2,queriespersecond_3,selectqueries_1,selectqueries_2,selectqueries_3,writequeries_1,writequeries_2,writequeries_3,durationqueries_1,durationqueries_2,durationqueries_3,bindpreparequeries_1,bindpreparequeries_2,bindpreparequeries_3,connectionspersecond_1,connectionspersecond_2,connectionspersecond_3,sessionspersecond_1,sessionspersecond_2,sessionspersecond_3,checkpointwritebuffers_1,checkpointfiles_1,checkpointfiles_2,checkpointfiles_3,checkpointdistance_1,checkpointdistance_2,temporarydata_1,temporaryfile_1,autovacuum_1,autovacuum_2
1355087700000,200.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.468,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,2.0,0.0,0.0,380.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355088000000,162.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683,0.0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,2.0,0.0,0.0,542.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355088300000,124.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492,0.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,4.0,0.0,0.0,365.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355088600000,117.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.466,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,2.0,0.0,0.0,355.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355088900000,171.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.014,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,2.0,0.0,0.0,379.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355089200000,146.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,3.0,0.0,0.0,553.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355089500000,141.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.475,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,3.0,0.0,0.0,330.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355089800000,140.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.441,0.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,1.0,0.0,0.0,380.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355090100000,189.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.565,0.0,0.0,0.0,0.0,0.0,49.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1355090400000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355090700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355091000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355091300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355091600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355091900000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355092200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355092500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355092800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355093100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355093400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355093700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355176800000,434.0,263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.119,704.111,4851.021,0.0,0.0,0.0,115.0,57.0,0.0,8.0,0.0,0.0,1747.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
1355177100000,441.0,241.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.202,675.431,0.0,0.0,0.0,0.0,104.0,48.0,0.0,7.0,0.0,0.0,42524.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355177400000,418.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.117,553.586,799.762,0.0,0.0,0.0,105.0,51.0,0.0,8.0,0.0,0.0,1494.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355177700000,472.0,254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.07,873.288,0.0,0.0,0.0,0.0,129.0,50.0,0.0,6.0,0.0,0.0,1993.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355178000000,448.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.156,398.702,800.945,0.0,0.0,0.0,113.0,52.0,0.0,7.0,0.0,0.0,1841.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355178300000,488.0,251.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.429,424.575,0.0,0.0,0.0,0.0,124.0,52.0,0.0,10.0,0.0,0.0,1961.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355178600000,490.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.139,542.598,796.913,0.0,0.0,0.0,105.0,51.0,0.0,7.0,0.0,0.0,1888.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355178900000,426.0,259.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.375,781.61,806.081,0.0,0.0,0.0,104.0,50.0,0.0,8.0,0.0,0.0,1970.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355179200000,444.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.415,633.279,0.0,0.0,0.0,0.0,102.0,51.0,0.0,9.0,0.0,0.0,1880.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355179500000,460.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.32,520.241,808.251,0.0,0.0,0.0,118.0,51.0,0.0,8.0,0.0,0.0,2023.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355179800000,460.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.049,458.87,788.569,0.0,0.0,0.0,105.0,48.0,0.0,7.0,0.0,0.0,1918.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355180100000,484.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.007,586.575,796.496,0.0,0.0,0.0,135.0,50.0,0.0,7.0,0.0,0.0,1785.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355180400000,402.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.949,544.217,800.803,0.0,0.0,0.0,83.0,48.0,0.0,7.0,0.0,0.0,1762.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355180700000,390.0,225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.519,437.6,0.0,0.0,0.0,0.0,93.0,46.0,0.0,6.0,0.0,0.0,2084.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355181000000,429.0,228.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.47,675.67,796.399,0.0,0.0,0.0,107.0,45.0,0.0,6.0,0.0,0.0,1491.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355181300000,416.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.254,741.041,808.307,0.0,0.0,0.0,89.0,47.0,0.0,7.0,0.0,0.0,1528.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355181600000,411.0,237.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.985,700.99,0.0,0.0,0.0,0.0,103.0,45.0,0.0,8.0,0.0,0.0,1689.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355181900000,439.0,234.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.743,385.584,809.148,0.0,0.0,0.0,99.0,46.0,0.0,7.0,0.0,0.0,1817.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355182200000,378.0,233.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.59,539.807,796.645,0.0,0.0,0.0,101.0,48.0,0.0,6.0,0.0,0.0,1601.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355182500000,378.0,235.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.321,502.08,793.334,0.0,0.0,0.0,88.0,48.0,0.0,6.0,0.0,0.0,1434.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355182800000,452.0,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.399,517.16,807.931,0.0,0.0,0.0,101.0,50.0,0.0,8.0,0.0,0.0,1558.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355183100000,411.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.466,593.339,811.967,0.0,0.0,0.0,102.0,49.0,0.0,9.0,0.0,0.0,1721.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355183400000,425.0,236.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.42,644.148,0.0,0.0,0.0,0.0,114.0,50.0,0.0,8.0,0.0,0.0,1563.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355183700000,402.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.481,628.787,799.478,0.0,0.0,0.0,105.0,51.0,0.0,8.0,0.0,0.0,1632.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355184000000,787.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.882,432.639,796.93,0.0,0.0,0.0,233.0,57.0,0.0,7.0,0.0,0.0,1517.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355184300000,420.0,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.103,471.341,0.0,0.0,0.0,0.0,113.0,50.0,0.0,6.0,0.0,0.0,1895.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355184600000,443.0,243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.257,543.566,803.129,0.0,0.0,0.0,129.0,52.0,0.0,9.0,0.0,0.0,1527.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355184900000,538.0,254.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.908,637.528,945.335,0.0,0.0,0.0,110.0,51.0,0.0,7.0,0.0,0.0,1534.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355185200000,383.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.089,717.877,791.828,0.0,0.0,0.0,101.0,52.0,0.0,6.0,0.0,0.0,1560.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355185500000,430.0,244.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.303,604.072,809.895,0.0,0.0,0.0,115.0,53.0,0.0,6.0,0.0,0.0,1786.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355185800000,396.0,246.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.197,392.612,805.058,0.0,0.0,0.0,109.0,53.0,0.0,6.0,0.0,0.0,1490.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355186100000,447.0,258.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.073,402.45,797.181,0.0,0.0,0.0,115.0,53.0,0.0,7.0,0.0,0.0,1585.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355186400000,396.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.166,767.27,0.0,0.0,0.0,0.0,98.0,54.0,0.0,6.0,0.0,0.0,1557.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355186700000,450.0,252.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.194,612.544,0.0,0.0,0.0,0.0,101.0,56.0,0.0,7.0,0.0,0.0,1719.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355187000000,433.0,256.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.114,454.283,0.0,0.0,0.0,0.0,111.0,55.0,0.0,7.0,0.0,0.0,1540.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355187300000,424.0,259.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.908,1181.928,0.0,0.0,0.0,0.0,97.0,55.0,0.0,7.0,0.0,0.0,1585.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355187600000,476.0,261.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.778,857.681,0.0,0.0,0.0,0.0,129.0,56.0,0.0,6.0,0.0,0.0,1577.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355187900000,508.0,264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.849,753.268,0.0,0.0,0.0,0.0,121.0,54.0,0.0,8.0,0.0,0.0,1940.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355188200000,482.0,253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.9,658.312,0.0,0.0,0.0,0.0,119.0,52.0,0.0,9.0,0.0,0.0,1630.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355188500000,454.0,266.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.839,384.893,0.0,0.0,0.0,0.0,124.0,54.0,0.0,6.0,0.0,0.0,1671.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355188800000,445.0,266.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.089,1140.308,0.0,0.0,0.0,0.0,116.0,56.0,0.0,10.0,0.0,0.0,1662.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355189100000,423.0,261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.891,830.066,0.0,0.0,0.0,0.0,100.0,54.0,0.0,7.0,0.0,0.0,1714.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355189400000,448.0,261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.876,872.821,0.0,0.0,0.0,0.0,116.0,55.0,0.0,8.0,0.0,0.0,1650.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355189700000,500.0,267.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.961,522.851,0.0,0.0,0.0,0.0,110.0,57.0,0.0,7.0,0.0,0.0,1523.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355190000000,510.0,269.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.887,773.209,0.0,0.0,4.0,4.0,109.0,56.0,0.0,8.0,0.0,0.0,1696.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355190300000,499.0,260.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.769,474.555,0.0,0.0,0.0,0.0,131.0,55.0,0.0,9.0,0.0,0.0,2291.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355190600000,484.0,268.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.043,763.493,0.0,0.0,0.0,0.0,113.0,56.0,0.0,9.0,0.0,0.0,1748.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355190900000,512.0,263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.752,541.222,0.0,0.0,0.0,0.0,137.0,53.0,0.0,8.0,0.0,0.0,1722.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355191200000,511.0,265.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.692,424.611,0.0,0.0,0.0,0.0,127.0,58.0,0.0,29.0,0.0,0.0,1541.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355191500000,337.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.834,0.0,424.297,0.0,0.0,0.0,71.0,19.0,0.0,4.0,0.0,0.0,2032.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355191800000,184.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.804,0.0,0.0,0.0,0.0,0.0,38.0,11.0,0.0,3.0,0.0,0.0,2190.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355192100000,133.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.042,0.0,797.587,0.0,0.0,0.0,33.0,9.0,0.0,3.0,0.0,0.0,2141.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355192400000,262.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.317,0.0,795.159,0.0,0.0,0.0,36.0,11.0,0.0,3.0,0.0,0.0,1938.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355192700000,175.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.541,2381.778,797.232,0.0,0.0,0.0,49.0,14.0,0.0,4.0,0.0,0.0,2853.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355193000000,159.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,789.971,0.0,0.0,0.0,54.0,13.0,0.0,4.0,0.0,0.0,4689.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0
1355193300000,180.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.098,0.0,785.515,0.0,0.0,0.0,49.0,12.0,0.0,4.0,0.0,0.0,5724.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1355193600000,249.0,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.548,1455.542,760.093,0.0,0.0,0.0,71.0,12.0,0.0,4.0,0.0,0.0,4842.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355193900000,175.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.618,481.163,763.564,0.0,0.0,0.0,44.0,13.0,0.0,3.0,0.0,0.0,6484.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1355194200000,210.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.461,0.0,764.172,0.0,0.0,0.0,45.0,12.0,0.0,3.0,0.0,0.0,6996.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355194500000,180.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.627,785.842,759.137,0.0,0.0,0.0,53.0,12.0,0.0,3.0,0.0,0.0,5967.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1355194800000,269.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.679,0.0,648.782,0.0,0.0,0.0,82.0,18.0,0.0,3.0,0.0,0.0,9027.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1355195100000,172.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.103,345.801,679.586,0.0,0.0,0.0,46.0,15.0,0.0,3.0,0.0,0.0,7942.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1355195400000,186.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.682,0.0,529.442,0.0,0.0,0.0,50.0,14.0,0.0,3.0,0.0,0.0,8322.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
1355195700000,180.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.939,0.0,3444.519,0.0,0.0,0.0,58.0,13.0,0.0,5.0,0.0,0.0,6931.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
1355196000000,268.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.482,0.0,1419.474,0.0,0.0,0.0,44.0,13.0,0.0,21.0,0.0,0.0,135967.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0
1355196300000,170.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.337,1429.539,535.383,0.0,0.0,0.0,41.0,12.0,0.0,4.0,0.0,0.0,145028.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0
1355196600000,220.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.225,1100.595,2381.32,0.0,0.0,0.0,36.0,13.0,0.0,5.0,0.0,0.0,31817.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1355196900000,189.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.544,5532.659,1255.337,0.0,0.0,0.0,53.0,15.0,0.0,10.0,0.0,0.0,136050.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,2.0
1355197200000,260.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.196,4388.628,843.13,0.0,0.0,0.0,66.0,17.0,0.0,8.0,0.0,0.0,296957.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
1355197500000,226.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,37.576,824.632,1081.034,0.0,0.0,0.0,61.0,21.0,0.0,18.0,0.0,0.0,31654.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0
1355197800000,214.0,106.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,27.179,660.389,1414.055,0.0,0.0,0.0,53.0,23.0,0.0,10.0,0.0,0.0,276736.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0
1355198100000,269.0,112.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,19.983,690.559,1820.775,0.0,0.0,0.0,67.0,23.0,0.0,14.0,0.0,0.0,54188.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0
1355198400000,283.0,120.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.677,2604.251,608.983,0.0,1.0,1.0,65.0,25.0,0.0,18.0,0.0,0.0,148805.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1355198700000,264.0,116.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.203,711.93,668.1,0.0,0.0,0.0,73.0,25.0,0.0,5.0,0.0,0.0,6450.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355199000000,250.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.711,835.427,28282.136,0.0,0.0,0.0,69.0,24.0,0.0,4.0,0.0,0.0,8210.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355199300000,276.0,117.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,28.441,1646.03,807.928,0.0,0.0,0.0,87.0,25.0,0.0,9.0,0.0,0.0,147066.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0
1355199600000,363.0,132.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,35.791,618.511,1344.27,0.0,0.0,0.0,79.0,27.0,0.0,14.0,0.0,0.0,125095.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0
1355199900000,261.0,132.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.984,1800.329,1032.647,0.0,0.0,0.0,79.0,28.0,0.0,9.0,0.0,0.0,273756.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,1.0
1355200200000,291.0,134.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.239,499.893,622.164,0.0,0.0,0.0,71.0,28.0,0.0,13.0,0.0,0.0,139571.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
1355200500000,349.0,133.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.494,988.086,2179.764,0.0,0.0,0.0,78.0,28.0,0.0,6.0,0.0,0.0,148580.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
1355200800000,353.0,146.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.74,375.302,408.667,0.0,0.0,0.0,82.0,30.0,0.0,15.0,0.0,0.0,10439.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
1355201100000,339.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.738,377.87,726.618,0.0,0.0,0.0,82.0,29.0,0.0,6.0,0.0,0.0,6623.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1355201400000,248.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.945,518.569,627.678,0.0,0.0,0.0,65.0,30.0,0.0,6.0,0.0,0.0,4963.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
